age,income,loan_amount,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_duration,interest_rate,default
51,111452,78551,493,15,7,6,0.12,12,14.01,1
41,102593,335810,829,10,1,14,0.91,48,6.81,1
32,181964,229691,542,21,3,13,0.87,36,11.66,0
55,121975,87016,688,28,0,7,0.88,24,11.48,0
25,92242,118135,575,24,4,1,0.93,12,9.29,0
22,131041,58010,749,25,1,2,0.22,48,24.97,0
65,141202,237084,777,13,0,0,0.19,48,4.62,0
43,92606,43165,779,13,0,14,0.08,60,17.14,0
35,138769,278672,587,1,1,6,0.85,12,6.84,1
23,133542,387984,839,21,4,3,0.73,12,21.47,0
54,121438,185680,629,12,8,10,0.62,36,23.11,1
65,15924,404130,769,2,5,9,0.88,24,11.83,1
30,66322,42136,833,29,3,7,0.57,36,21.12,0
45,172550,409395,766,17,2,4,0.17,36,8.5,0
22,86042,353152,719,21,7,8,0.21,36,6.08,0
30,61418,17076,421,3,2,5,0.17,24,9.95,0
34,115699,391055,607,20,0,10,0.33,36,10.52,0
67,105140,160855,633,20,3,9,0.39,12,11.74,0
57,26781,383769,719,18,4,1,0.77,24,11.21,0
62,151587,182788,625,15,4,0,0.22,48,12.05,0
49,132358,55298,549,27,4,0,0.7,60,18.62,0
46,51133,321448,394,3,7,11,0.49,60,8.4,1
68,112628,346504,595,18,7,11,0.95,12,3.41,1
20,91946,74835,483,22,3,13,0.75,60,13.77,1
57,100058,117424,559,14,8,13,0.92,60,12.86,0
51,155167,144190,485,0,0,8,0.36,60,4.32,1
57,166542,474508,708,15,4,0,0.16,48,5.94,0
44,58129,259394,368,14,4,2,0.51,60,14.22,0
30,23531,324055,307,15,4,11,0.16,36,8.16,1
62,52038,471705,564,21,7,1,0.49,12,22.31,0
50,102939,108088,783,19,8,14,0.29,12,6.81,0
23,57674,20185,670,0,2,14,0.49,12,3.44,0
41,142572,440008,382,16,8,14,0.9,48,12.85,1
36,44831,478426,510,4,7,11,0.31,48,24.7,0
33,72174,55613,612,29,2,3,0.94,60,16.95,0
57,26279,246084,636,4,1,0,0.26,36,10.79,0
45,184292,169999,789,25,3,14,0.24,60,3.37,0
50,75610,267530,702,6,1,0,0.54,12,13.67,0
65,198791,490369,490,12,3,3,0.81,36,7.54,1
58,68051,470944,634,11,4,12,0.72,12,17.25,0
30,71652,474497,821,3,1,12,0.7,36,15.83,1
60,80524,297164,386,29,7,13,0.3,24,8.83,0
62,21470,47678,361,24,0,3,0.07,48,4.52,0
42,187870,222767,686,3,2,6,0.2,48,19.61,0
59,68473,66394,445,22,6,7,0.36,12,15.88,1
53,165952,205017,452,20,9,12,0.92,12,21.53,1
44,59439,120377,648,20,0,7,0.88,24,8.72,0
55,29308,126716,477,5,1,7,0.23,60,17.36,0
24,106563,192486,786,23,2,13,0.7,36,5.61,0
22,50081,453032,546,14,1,13,0.57,24,9.42,0
60,196455,60918,553,20,1,11,0.09,24,17.44,0
62,24837,489497,799,18,5,13,0.38,12,21.16,0
68,198223,247556,840,5,6,8,0.49,12,10.06,0
48,133128,382784,651,29,5,0,0.65,60,20.57,0
40,182896,460910,811,11,5,8,0.32,60,17.91,0
59,179145,165527,312,13,8,9,0.89,12,10.67,1
27,127651,371590,450,17,7,7,0.46,48,22.28,1
49,112624,174807,349,27,7,0,0.27,60,14.2,0
60,172371,99702,514,11,5,6,0.33,24,17.26,0
47,45063,110509,671,23,4,8,0.73,12,13.9,0
56,84453,360752,412,23,8,3,0.63,36,12.96,1
48,117166,119310,551,14,1,12,0.72,36,21.66,0
35,29506,410325,640,18,6,14,0.31,48,9.48,0
53,128604,312946,352,27,5,12,0.34,12,3.81,1
19,41026,204092,429,7,6,8,0.41,24,22.36,1
31,173744,39622,492,8,3,0,0.22,48,21.15,0
30,184489,114935,356,4,8,8,0.67,24,11.06,1
46,67413,265440,396,4,6,5,0.35,36,7.08,0
29,80066,122919,497,5,1,3,0.34,24,17.86,0
56,65971,400813,446,22,3,11,0.29,36,4.73,1
19,173353,438813,594,2,4,11,0.46,60,12.32,0
49,128978,177026,311,4,1,4,0.74,36,4.89,0
30,174163,74519,632,0,9,14,0.8,36,16.15,0
63,65494,192187,519,10,7,6,0.77,48,3.6,0
44,118864,441367,697,25,0,9,0.61,48,16.84,1
66,164682,261587,641,20,2,12,0.3,12,17.81,0
58,147151,153112,811,19,0,3,0.71,12,13.72,0
34,110386,49772,471,0,4,7,0.09,36,6.85,1
57,192823,127431,767,6,7,2,0.77,60,5.23,0
48,101126,363234,465,14,6,1,0.75,12,9.89,1
51,177023,199904,469,16,8,0,0.65,36,13.23,0
41,95863,163988,811,28,1,13,0.14,48,17.13,0
62,93291,312015,488,7,7,12,0.95,12,3.03,1
52,140659,293516,419,29,7,5,0.73,12,18.64,0
65,22235,459923,404,25,5,1,0.71,36,18.68,1
23,97733,44080,340,27,2,7,0.11,36,12.78,1
36,77712,111242,620,1,1,14,0.41,24,10.55,0
47,167545,309866,634,25,7,10,0.13,24,21.53,0
24,140849,34048,459,12,5,9,0.37,60,20.26,1
27,94823,90205,563,11,3,12,0.56,12,24.63,0
58,119215,407993,829,4,4,3,0.84,24,11.18,0
49,47230,321855,776,12,4,8,0.3,36,22.95,0
51,99573,172403,651,5,8,3,0.61,12,4.92,0
45,55644,261392,844,24,8,3,0.2,24,12.05,0
32,194736,25968,509,14,7,12,0.37,60,13.24,0
47,60203,452185,795,29,7,11,0.9,60,12.7,1
54,81677,239417,681,22,1,7,0.72,60,16.75,0
46,171497,16292,780,21,2,11,0.54,60,6.74,0
39,138246,256942,304,20,7,12,0.28,36,22.06,1
21,99817,439010,333,21,4,7,0.39,60,15.14,1
37,84806,346603,444,29,6,4,0.19,48,22.89,0
49,57814,254004,650,10,7,2,0.37,60,3.06,0
53,85219,317336,764,3,5,11,0.19,24,16.86,0
67,195718,425919,647,0,4,1,0.77,12,12.07,0
21,185956,89193,424,14,7,14,0.12,24,14.11,1
44,110345,74165,570,11,0,8,0.22,12,19.36,0
34,115088,334794,656,8,0,13,0.67,36,8.0,0
29,84322,454732,826,10,0,8,0.86,12,7.51,1
39,36650,498197,797,4,2,4,0.92,48,18.47,0
34,109242,397002,452,23,9,13,0.8,60,14.47,1
27,155262,106398,352,6,5,12,0.24,24,8.14,0
18,53196,227182,448,7,5,14,0.31,12,13.65,0
39,185521,365029,802,0,4,7,0.83,24,13.11,1
43,185733,158329,749,24,6,6,0.85,60,18.21,0
35,44709,105588,518,0,4,2,0.63,36,3.06,0
67,95428,370500,576,2,1,11,0.33,60,15.91,0
31,24943,257822,751,7,3,4,0.25,36,16.32,0
64,189312,350653,727,27,0,14,0.82,24,19.4,1
46,191832,227345,382,10,6,12,0.23,36,22.56,0
29,36042,318816,517,0,3,8,0.65,36,12.68,1
53,58894,461524,826,13,3,3,0.92,36,10.54,0
52,152941,213655,703,0,3,2,0.68,36,5.25,0
69,71759,289257,589,5,2,6,0.28,36,10.41,0
29,120973,267838,719,20,7,7,0.3,12,4.51,0
24,59306,20588,638,26,3,4,0.13,36,20.66,0
46,123369,197828,718,5,7,12,0.67,36,20.75,0
28,166990,462301,506,2,8,7,0.52,60,12.18,0
50,43379,247431,564,9,0,4,0.24,60,8.71,0
23,135667,250456,335,11,3,8,0.25,60,5.6,0
64,149034,197214,672,9,5,6,0.06,36,21.73,0
32,159923,69373,787,21,7,4,0.93,60,22.3,0
49,132626,352747,558,1,5,12,0.8,12,8.86,1
68,191819,11704,830,23,5,8,0.4,24,16.68,0
28,140180,45136,322,27,9,4,0.9,60,8.69,0
40,67349,72507,403,21,3,7,0.66,60,7.95,1
43,160817,52361,540,12,8,11,0.73,12,3.47,0
51,20730,325991,552,15,6,3,0.66,48,15.7,0
63,159993,373503,441,12,5,8,0.73,48,6.3,1
51,34023,147513,750,3,0,11,0.2,12,3.27,0
46,191421,495228,606,3,1,5,0.56,60,5.31,0
21,141796,386050,799,29,5,5,0.81,24,9.9,0
34,96533,19677,307,10,0,13,0.07,60,17.72,1
52,98286,294962,368,22,4,2,0.16,12,7.46,0
30,56979,269012,367,13,0,12,0.27,12,22.53,0
58,37837,88591,707,2,2,2,0.32,36,9.35,0
56,161069,391106,817,26,6,3,0.21,12,10.29,0
32,119975,334408,418,18,4,0,0.61,36,7.8,1
46,191111,78168,330,21,9,5,0.31,12,8.58,0
46,35923,148115,817,24,0,0,0.19,36,4.63,0
28,23876,76939,782,0,0,10,0.87,36,9.48,0
69,75973,282876,506,4,7,3,0.68,60,21.91,0
49,148959,322388,686,16,8,14,0.27,36,18.15,0
19,57422,416742,711,0,6,12,0.37,48,22.26,0
64,66413,276484,669,18,2,6,0.72,12,5.31,0
31,117484,240560,652,18,5,11,0.76,24,13.02,0
37,148913,289538,635,3,2,5,0.21,12,8.04,0
39,43756,365701,588,18,9,7,0.89,60,18.87,1
28,86576,140174,439,5,3,3,0.76,60,24.35,0
44,133248,24159,599,27,3,8,0.82,36,20.94,0
20,25304,127366,312,14,2,9,0.18,60,3.78,1
34,45341,201164,727,3,9,7,0.18,60,9.97,0
61,150830,273356,699,23,5,13,0.32,12,3.63,0
45,163082,495576,408,0,4,14,0.11,48,3.88,1
46,142039,304549,784,23,8,4,0.13,48,4.75,0
38,177730,397776,655,26,8,13,0.18,36,9.08,0
64,195074,344205,448,16,2,5,0.69,60,9.69,1
33,147447,361440,606,10,8,4,0.08,60,11.81,0
54,114485,322330,832,16,2,14,0.12,48,11.91,0
37,37092,442455,359,22,3,5,0.9,36,19.97,1
23,146562,246876,734,0,0,0,0.13,60,6.11,0
36,18729,229065,320,8,4,3,0.53,36,6.47,0
22,152046,390289,681,13,8,8,0.63,12,16.78,1
20,133222,15532,544,14,1,3,0.91,60,15.58,0
18,100216,215126,372,23,3,1,0.86,60,6.39,0
55,98860,470228,748,28,9,5,0.45,60,21.75,0
32,111870,221351,375,0,1,1,0.9,48,10.24,1
51,36398,333684,689,1,7,2,0.44,48,11.07,0
52,49650,108021,641,17,8,6,0.65,60,12.25,0
66,167364,270415,589,17,2,3,0.28,60,10.1,0
42,118889,443698,630,5,8,0,0.62,12,15.26,0
41,18159,5209,558,19,5,8,0.53,12,11.55,0
29,113162,227071,725,7,5,5,0.6,36,8.71,0
35,117834,141611,305,0,6,8,0.66,36,22.9,1
32,163137,287121,305,14,4,2,0.21,48,9.78,0
61,36638,210214,490,9,5,4,0.32,24,18.37,0
33,16073,114920,447,29,0,8,0.71,12,10.64,1
44,192583,395300,704,3,2,5,0.2,36,12.57,0
25,44320,366732,557,9,8,1,0.36,12,8.19,0
63,49924,335828,778,10,4,14,0.65,12,19.55,1
42,186806,235144,389,4,4,0,0.89,24,19.22,0
34,83116,391006,309,8,7,8,0.12,12,3.49,1
46,186097,272751,386,4,1,0,0.51,24,4.32,0
25,17159,221194,450,28,6,13,0.12,24,23.29,1
32,63940,361930,329,10,8,14,0.39,12,22.55,1
44,94436,393550,427,2,6,4,0.21,12,14.13,0
63,29678,188011,377,26,4,0,0.63,36,13.85,0
67,193276,154666,720,3,5,4,0.73,12,20.87,0
69,158093,456598,354,9,3,4,0.27,12,6.05,0
24,152844,12399,779,6,6,6,0.69,12,17.38,0
20,82163,131812,604,0,0,6,0.45,36,13.47,0
46,169536,423333,845,26,3,10,0.31,24,19.35,0
61,66137,103662,404,5,2,9,0.52,36,3.66,0
41,176304,300761,471,7,3,0,0.39,12,16.04,0
20,76497,143570,798,16,0,8,0.26,60,15.25,0
37,115485,369970,321,23,1,0,0.73,12,21.5,1
63,197520,253304,586,6,8,4,0.77,36,17.89,0
32,120468,396995,690,0,6,6,0.77,36,22.36,1
42,15901,378221,448,8,5,11,0.39,48,22.52,1
47,102980,317768,571,10,1,7,0.2,60,11.98,0
31,122594,276772,598,18,0,1,0.81,36,6.02,0
24,17881,398545,471,1,1,13,0.35,24,16.87,1
34,44863,305763,346,22,6,0,0.72,12,22.22,1
61,151694,12032,506,10,1,3,0.79,24,4.65,0
37,147450,184166,752,2,2,11,0.74,36,15.27,0
53,60201,305178,694,16,7,14,0.4,36,5.53,0
26,74251,107658,600,9,6,3,0.89,24,3.59,0
55,87572,388267,475,28,8,9,0.64,24,17.95,1
65,54255,353302,409,2,3,11,0.57,48,18.0,1
39,78212,60264,501,21,6,5,0.68,12,16.21,0
19,65210,99120,467,2,0,0,0.09,24,21.9,0
41,140629,52850,385,20,1,13,0.4,12,4.78,1
25,37499,9722,350,24,6,0,0.84,60,5.32,1
28,117552,284916,411,6,1,2,0.19,36,22.02,0
30,197700,353249,762,1,5,4,0.42,24,14.07,0
34,76360,439895,741,0,9,11,0.41,60,9.01,0
25,150675,466987,570,6,8,5,0.37,36,19.24,0
38,142466,9576,643,19,4,4,0.56,48,22.68,0
35,100473,162779,482,10,9,12,0.95,36,18.17,1
47,158704,366548,802,22,6,12,0.28,24,20.42,0
35,176679,439848,309,5,0,12,0.68,60,9.21,1
63,106873,46476,793,22,7,4,0.73,60,9.35,0
64,80756,253292,533,3,8,8,0.58,60,22.01,0
48,193066,428501,597,18,4,1,0.14,36,16.53,0
55,71344,291298,543,27,5,11,0.57,12,8.15,0
49,199847,418270,808,20,7,11,0.91,12,14.53,1
28,153421,284309,650,18,3,0,0.36,36,18.09,0
62,86154,19439,566,13,1,5,0.63,24,7.81,0
42,42464,385355,500,2,9,8,0.91,36,17.41,1
50,188696,49518,538,3,7,6,0.77,12,3.93,0
55,136897,224123,633,7,1,7,0.67,36,9.68,0
58,52344,31962,714,17,4,4,0.92,60,17.83,0
25,98791,452150,783,3,5,9,0.2,24,6.29,0
28,170371,244157,736,10,4,3,0.75,24,7.89,0
39,194047,304907,545,15,5,5,0.42,48,22.34,0
68,147534,121189,307,2,5,2,0.37,36,17.84,0
41,135209,115290,451,6,2,0,0.52,60,13.98,0
58,96441,462310,691,1,2,10,0.08,36,7.64,0
34,105456,377958,510,0,8,3,0.33,48,10.51,0
29,96788,286608,666,25,2,8,0.2,48,15.64,0
63,186653,440252,385,0,2,3,0.17,36,6.42,0
49,29175,128980,354,5,1,0,0.35,36,13.6,0
32,152263,232021,745,18,6,13,0.77,36,12.0,0
33,98434,169342,603,6,9,3,0.23,12,13.49,0
39,99518,47299,431,23,9,6,0.53,48,5.32,1
45,81537,221877,720,4,3,2,0.72,24,5.34,0
37,130721,36541,684,20,0,9,0.27,12,24.21,0
50,62645,340689,497,27,5,5,0.88,60,24.55,1
27,38283,480759,346,17,4,14,0.83,24,12.38,1
57,101971,228070,502,23,1,13,0.28,24,20.36,0
49,107759,134188,560,25,5,0,0.94,24,17.43,0
67,117780,213150,323,12,0,10,0.65,48,5.57,1
50,176096,481186,639,0,2,3,0.31,60,9.53,0
19,195702,296909,711,9,3,2,0.66,12,9.9,0
50,45734,290913,560,8,2,13,0.65,60,16.11,0
50,15515,224073,585,16,5,0,0.6,12,15.76,0
58,125782,485620,812,0,3,2,0.69,48,23.32,0
30,81727,25156,385,0,0,14,0.29,60,20.38,1
47,124164,221908,729,6,4,3,0.93,24,21.85,0
50,61216,448697,330,3,4,4,0.82,60,22.61,1
30,86833,149507,739,27,8,5,0.72,48,20.63,0
69,73755,205722,648,22,7,1,0.07,48,10.32,0
43,42856,182408,711,20,7,1,0.58,48,7.73,0
39,88870,434351,827,11,4,5,0.69,12,15.58,0
56,170234,78631,609,15,7,4,0.82,60,18.17,0
19,152080,305053,695,13,9,0,0.9,24,11.5,0
55,22987,74487,637,22,6,2,0.87,24,21.66,0
56,111502,419684,736,9,0,10,0.42,36,24.13,0
43,149404,490825,664,13,6,4,0.86,48,15.53,0
63,81323,314799,412,6,7,14,0.05,24,13.05,1
67,185062,432557,475,3,2,12,0.37,48,21.54,1
32,24873,247735,448,1,8,11,0.15,24,3.53,1
51,182516,200254,477,23,7,11,0.84,60,5.84,1
59,181412,56786,681,17,1,1,0.89,36,21.6,0
61,120219,73304,522,15,5,0,0.28,48,19.1,0
66,20033,370750,558,8,3,8,0.38,12,12.16,0
57,88324,182586,488,4,2,14,0.94,12,22.55,1
28,30689,125938,605,8,5,4,0.56,24,10.73,0
20,124756,432195,677,24,9,1,0.5,60,16.94,0
23,15066,489103,642,29,8,9,0.5,48,16.96,0
26,129159,348125,455,7,1,3,0.68,36,7.06,1
23,191318,60107,354,23,9,2,0.91,60,9.27,0
26,22533,250191,741,19,9,6,0.38,24,23.15,0
56,130828,137232,499,15,9,0,0.21,60,7.04,0
48,74658,355041,702,29,4,14,0.22,36,6.82,0
49,53498,77577,476,19,5,9,0.07,60,13.55,1
58,124028,220375,748,29,3,11,0.55,48,5.03,0
67,26772,409062,840,17,6,11,0.89,24,22.68,1
29,104385,265933,600,3,1,3,0.69,36,5.2,0
25,195108,109180,606,15,6,6,0.94,24,16.56,0
25,27940,287068,566,3,1,10,0.87,48,10.48,0
67,133027,378337,513,5,0,9,0.49,36,20.69,0
45,31932,149954,782,2,4,12,0.49,36,15.98,0
37,39648,216346,561,17,1,4,0.62,24,11.54,0
64,47966,484771,366,14,7,3,0.15,60,24.65,0
24,173849,6095,432,7,7,3,0.6,60,4.46,0
28,178639,371349,839,17,0,10,0.47,12,15.71,0
37,163246,177055,811,23,3,11,0.63,12,24.77,0
33,57598,19123,510,22,8,13,0.56,36,18.2,0
21,159870,491884,552,2,4,1,0.33,24,19.27,0
23,163630,202687,337,5,9,7,0.6,36,3.71,1
39,76084,493409,342,21,5,11,0.38,24,3.47,1
43,190309,312422,704,25,2,3,0.23,48,3.79,0
20,146250,365055,345,29,4,1,0.66,12,24.82,1
58,32118,488506,753,20,0,8,0.33,36,24.55,0
59,37616,56999,604,28,7,13,0.85,48,10.36,0
31,146870,298297,532,23,5,13,0.23,60,9.4,0
28,22601,285488,544,14,1,12,0.59,12,6.21,0
35,40363,235849,594,26,3,11,0.56,24,10.24,0
29,17795,42656,682,11,3,9,0.23,60,11.14,0
40,112462,206587,457,4,8,12,0.45,60,19.46,0
29,191336,265587,704,6,8,6,0.66,48,22.06,0
30,117892,268356,300,21,4,14,0.34,36,19.43,0
42,87833,125385,516,26,2,2,0.15,36,17.22,0
62,18084,145073,806,14,0,14,0.6,48,19.85,0
68,110865,83784,329,6,5,6,0.25,60,19.25,0
36,15731,365867,819,12,7,0,0.66,12,13.47,0
63,147201,348288,574,24,0,11,0.81,60,10.39,1
53,174094,434643,791,2,0,0,0.16,48,9.22,0
62,16605,36368,335,25,6,3,0.44,60,17.95,0
25,92506,206891,610,22,6,3,0.45,60,24.1,0
46,59130,66160,343,12,1,3,0.62,60,15.78,0
49,175337,161926,454,25,2,8,0.35,60,23.08,1
68,178402,277859,376,2,1,5,0.43,12,3.31,0
61,83469,479917,737,28,5,2,0.06,24,20.48,0
35,161259,63784,731,1,7,5,0.16,24,21.78,0
23,171863,396337,841,27,7,1,0.56,36,16.88,0
35,105436,366788,338,22,0,1,0.24,24,23.55,0
36,127341,31797,538,3,8,6,0.18,24,15.98,0
39,185939,314717,312,16,7,13,0.34,24,8.29,1
54,146965,343264,421,5,8,2,0.2,60,7.75,0
49,114694,19780,443,10,8,6,0.1,60,15.23,1
58,34773,42905,754,5,5,2,0.31,12,22.94,0
20,19239,419789,667,21,2,11,0.2,60,4.59,0
45,35863,121049,546,1,0,11,0.77,60,16.3,1
27,66415,134651,344,16,7,1,0.11,24,19.94,0
68,83968,38359,674,2,9,3,0.72,12,5.54,0
52,75430,333206,590,11,2,14,0.39,12,5.57,0
46,16515,78391,506,13,6,3,0.66,24,11.05,0
32,112206,310607,818,1,9,2,0.1,24,9.03,0
50,160677,104596,541,21,5,8,0.88,12,7.36,0
24,71240,252414,413,28,2,5,0.74,48,7.37,1
29,20586,362162,601,27,5,4,0.18,24,5.87,0
66,135419,283715,575,21,2,12,0.25,24,16.44,0
47,137374,495492,395,28,8,11,0.63,12,18.14,1
38,46186,155214,593,4,0,11,0.88,48,18.46,0
48,41928,292248,659,9,7,5,0.45,48,14.71,0
41,137990,13625,587,9,4,12,0.49,36,23.96,0
37,102029,306343,453,20,3,10,0.26,48,22.37,1
54,35711,387869,722,8,0,7,0.39,24,24.07,0
21,69962,414142,349,29,8,4,0.31,60,11.55,0
45,35039,298362,506,20,8,12,0.37,12,22.31,0
61,51561,180544,512,12,4,14,0.07,24,19.78,0
37,16577,359060,365,9,8,12,0.09,12,10.48,1
41,122792,128182,531,5,9,3,0.66,48,5.35,0
67,174422,25566,619,10,8,6,0.66,12,18.02,0
66,179870,454341,436,3,6,11,0.35,24,6.0,1
68,25785,38205,364,25,7,13,0.85,60,9.46,1
49,87227,114084,813,13,0,4,0.29,24,14.01,0
58,133680,34717,431,29,3,3,0.41,36,17.96,0
53,76957,186056,633,16,9,13,0.71,12,23.38,0
51,80431,374436,331,19,9,4,0.72,24,16.05,1
53,163369,423351,797,1,3,10,0.83,48,17.77,1
19,86894,164236,542,9,8,3,0.08,48,9.82,0
32,165653,472705,491,2,2,7,0.22,24,18.12,1
51,70192,305706,441,6,9,7,0.63,36,12.63,1
53,16462,467326,490,6,9,0,0.35,12,21.85,0
23,143848,25169,448,0,0,13,0.09,36,11.63,1
56,161583,458074,715,7,4,11,0.58,60,13.3,0
59,91106,288748,819,22,6,2,0.4,24,12.52,0
68,63665,356814,315,0,3,10,0.38,36,20.84,1
68,190486,381749,405,7,8,3,0.29,60,23.98,0
29,96010,355882,582,13,5,1,0.06,36,10.2,0
20,87573,398900,403,13,5,13,0.21,60,13.45,1
62,122803,133140,660,1,2,12,0.48,48,18.53,0
35,134682,107537,334,7,9,4,0.3,48,22.7,0
57,28386,251337,412,18,9,10,0.84,24,13.86,1
38,139069,116301,607,9,4,7,0.18,36,5.4,0
32,69460,275151,352,6,9,11,0.84,48,11.11,1
50,152293,382059,380,12,5,1,0.41,12,15.11,0
52,169546,236704,668,21,3,13,0.3,48,12.19,0
43,130375,122419,541,20,2,8,0.32,48,7.1,0
25,127660,308931,330,14,4,12,0.35,36,3.81,1
53,167117,316726,660,10,6,6,0.51,60,18.12,0
65,106319,210863,532,25,5,5,0.37,12,24.84,0
47,131582,233870,333,13,1,7,0.63,12,23.22,1
40,150994,350773,542,10,0,13,0.43,60,18.03,0
59,168778,272926,358,1,4,1,0.65,36,21.51,1
61,57771,71770,828,1,4,13,0.59,48,8.63,0
31,67335,62645,377,28,5,4,0.27,60,16.69,0
31,67949,108509,601,11,2,3,0.78,12,4.33,0
19,110558,235796,411,14,0,7,0.77,12,18.56,1
54,161312,430212,712,16,3,12,0.94,48,24.34,0
22,117272,296348,616,13,3,0,0.21,48,21.94,0
55,17716,22152,444,24,9,11,0.81,24,14.76,1
62,162646,453402,317,15,1,2,0.83,60,20.35,1
58,190138,243972,650,26,7,9,0.63,48,23.77,0
64,166285,357699,454,7,5,7,0.51,24,7.75,1
31,86916,221096,805,23,2,4,0.91,36,20.45,0
56,65906,238731,659,16,0,3,0.93,12,8.94,0
42,15463,286833,631,4,2,5,0.63,60,22.29,0
37,178045,186762,827,11,7,11,0.37,36,5.16,0
19,89694,492258,311,5,3,4,0.79,60,6.92,1
56,166723,350395,374,17,2,2,0.13,60,18.85,0
23,83694,193392,511,25,3,12,0.31,48,6.85,0
34,35008,462442,582,4,3,10,0.94,24,6.48,1
42,85474,192163,494,5,1,13,0.78,60,15.22,1
45,53185,373709,329,8,3,4,0.9,36,21.37,1
19,102924,477517,308,14,8,3,0.59,60,8.91,0
52,49980,420158,608,9,3,0,0.42,24,21.51,0
54,37504,43712,744,16,0,0,0.93,12,20.77,0
22,69970,262387,609,28,0,13,0.33,60,15.74,0
18,31766,241502,725,25,0,14,0.73,36,17.22,0
57,131944,201349,390,18,4,6,0.55,12,3.89,0
29,108922,316776,755,11,5,3,0.26,12,11.08,0
53,157767,436247,743,8,5,0,0.07,48,8.79,0
62,163868,25478,378,14,5,5,0.4,48,6.3,0
40,188615,27551,774,13,8,10,0.54,60,11.57,0
64,160631,53068,402,0,0,11,0.21,36,10.81,1
48,179211,98608,755,16,9,14,0.42,48,19.04,0
28,135494,40561,613,0,5,10,0.6,24,16.16,0
27,23802,138964,546,22,7,11,0.69,24,23.09,1
20,186277,497718,533,28,7,10,0.1,12,6.2,0
31,49159,291539,534,20,2,10,0.65,12,4.31,0
33,26516,23756,686,21,4,0,0.1,12,14.76,0
27,65492,252652,337,12,9,7,0.08,24,3.02,0
46,44086,485926,460,29,3,11,0.19,48,20.33,1
27,128758,432867,761,7,0,12,0.64,48,14.13,1
29,45480,256227,748,29,8,8,0.1,60,13.74,0
47,198163,333477,416,12,4,10,0.07,36,10.97,1
58,143023,471961,540,15,1,2,0.16,24,11.25,0
18,125195,185378,325,1,1,6,0.9,12,12.48,1
22,193838,157418,597,12,6,12,0.87,36,3.35,0
37,53737,380705,453,17,3,14,0.13,12,4.84,1
25,24265,295168,767,2,0,4,0.32,36,14.11,0
60,129165,231022,348,12,4,2,0.9,36,6.3,0
29,134501,439034,345,18,1,4,0.14,48,20.13,0
18,85990,10947,584,12,6,9,0.14,60,9.04,0
37,30386,473369,381,18,8,6,0.13,60,5.15,1
45,119718,484456,343,3,0,6,0.93,12,8.17,1
60,52425,132192,572,18,1,8,0.72,24,10.86,0
54,136635,262591,693,17,5,7,0.24,60,3.78,0
64,189326,361382,357,24,7,3,0.09,24,6.12,0
54,68634,334572,300,5,6,14,0.92,12,10.12,1
29,193734,427970,515,18,8,4,0.43,24,9.83,0
54,101988,330499,616,24,1,4,0.59,36,20.61,0
66,121337,456457,527,3,8,9,0.3,36,21.55,0
66,156215,467176,772,3,3,11,0.73,12,7.26,1
61,161653,397102,783,23,2,1,0.23,24,5.73,0
45,82443,263492,586,6,6,11,0.76,24,16.95,0
64,44424,243826,810,6,4,6,0.26,12,20.7,0
32,103844,149490,757,25,4,6,0.14,60,24.2,0
23,56984,231494,394,22,1,8,0.48,48,3.15,1
61,56505,236391,792,25,5,12,0.78,60,12.1,0
37,117478,486809,449,15,5,8,0.4,48,19.15,1
67,77699,191256,322,26,3,3,0.08,24,21.23,0
31,173029,403049,514,15,4,4,0.55,48,4.37,0
19,171536,473646,698,4,6,6,0.66,48,17.97,1
26,129012,250318,709,14,7,9,0.72,24,9.36,0
54,169721,177905,430,22,5,14,0.41,36,4.64,0
37,188137,398781,447,3,4,6,0.14,48,13.76,1
43,49758,438396,680,23,2,10,0.58,12,6.48,0
46,151668,23402,408,24,6,9,0.35,60,19.21,1
18,31374,178917,420,12,7,10,0.9,24,19.31,1
52,133686,80851,594,27,2,7,0.5,24,21.53,0
23,18775,17834,419,18,4,7,0.48,48,11.31,1
54,42388,72850,755,6,1,1,0.33,36,3.29,0
22,138800,42180,829,11,9,11,0.35,36,8.71,0
50,36029,402099,468,25,9,8,0.51,60,13.29,1
66,98981,114688,442,8,3,10,0.33,60,18.27,0
68,68639,211659,336,16,3,3,0.85,36,11.4,0
31,129010,373664,560,1,7,0,0.45,36,14.79,0
29,160717,278839,530,15,2,0,0.31,36,14.53,0
59,46105,132135,553,6,4,4,0.19,48,6.63,0
37,159740,159195,628,28,4,6,0.66,12,16.71,0
67,162032,63481,596,17,1,4,0.07,60,12.66,0
41,141519,78438,309,6,8,14,0.45,24,20.77,0
60,157429,116491,745,0,3,12,0.55,36,18.19,0
51,117739,415789,529,2,8,2,0.36,36,5.45,0
42,66796,126844,835,20,8,10,0.72,12,13.75,0
67,30804,362054,377,29,1,6,0.66,36,18.45,1
46,142732,61494,724,27,8,0,0.92,60,4.91,0
56,160698,410504,492,29,8,10,0.51,36,20.43,1
48,174204,314122,700,10,1,0,0.53,12,7.88,0
64,22951,470636,408,21,5,11,0.27,48,14.07,1
60,152521,384989,562,14,8,1,0.4,60,23.69,0
67,34065,397765,628,28,3,0,0.07,48,15.57,0
40,116503,212167,662,24,1,8,0.67,24,12.33,0
61,120072,59672,677,24,6,3,0.33,12,3.15,0
