booking_id,airline,source_city,destination_city,ticket_class,stops,date_of_booking,dep_time,duration,days_until_flight,ticket_price,app_name,app_category,app_rating,reviews,app_size,installs,app_price,content_rating,last_updated,supported_device
BK07050,Emirates,Peshawar,Dubai,Economy,1 stop,12/08/2024,21:20,7h 55m,52,13497,Taylor-Garcia App,Entertainment,3.6,1524343,80.4M,"100,000+",0,Everyone,"August 20, 2020",iOS
BK02042,PIA,Peshawar,Kuala Lumpur,Economy,non-stop,22/09/2023,12:10,7h 55m,174,25708,Bowen Group App,Lifestyle,2.1,,47.5M,"50,000+",0,Everyone,"October 21, 2020",iOS
BK07400,Turkish Airlines,Islamabad,Istanbul,Economy,non-stop,20/02/2021,15:45,2h 55m,71,26826,Marsh-Trevino App,Travel,3.7,1210533,189k,"10,000+",0,Everyone,"December 17, 2020",Both
BK00759,Emirates,Multan,Dubai,Economy,1 stop,12/12/2021,08:00,8h 25m,2,18895,Jackson-Russell App,Social,4.7,1074540,,"500,000+",0,Everyone,"May 1, 2020",Both
BK03573,Turkish Airlines,Peshawar,New York,Economy,1 stop,14/05/2023,23:10,13h 10m,52,32735,"Bailey, Lyons and Bird App",Entertainment,1.5,3502799,46.0M,"10,000+",$0.99,Teen,"June 12, 2020",iOS
BK05151,FlyJinnah,Lahore,Istanbul,Economy,1 stop,05/03/2022,02:30,9h 50m,140,19519,Holmes Inc App,Lifestyle,3.8,,56.9M,"5,000+",0,Teen,"December 25, 2022",Both
BK02844,Turkish Airlines,Lahore,Dubai,Business,non-stop,02/02/2021,21:50,12h,176,87009,"Erickson, Moore and Kirk App",Social,4.8,922367,97.8M,"500,000+",0,Everyone,"October 25, 2024",iOS
BK01860,PIA,Multan,Toronto,Economy,2 stops,15/08/2022,09:30,16h 55m,158,35223,"Todd, Vincent and Smith App",Lifestyle,1.1,4676274,789k,"10,000+",$0.99,Adults Only 18+,"July 15, 2021",Android
BK03988,PIA,Islamabad,Istanbul,Economy,3 stops,15/01/2021,12:10,15h 45m,73,28693,Garza-Williams App,Travel,2.2,2309651,35.8M,,0,Teen,"April 8, 2021",Both
BK00555,Emirates,Lahore,Dubai,Business,1 stop,16/11/2024,17:20,11h 55m,83,78036,Crane-Holland App,Health,4.1,915851,58.7M,"500,000+",0,Everyone,"April 13, 2022",Android
BK04158,AirBlue,Peshawar,Kuala Lumpur,Economy,2 stops,06/01/2022,00:10,10h 30m,69,10719,Lawrence Ltd App,Travel,4.7,1044278,20.6M,"100,000+",0,Everyone,"February 27, 2022",Android
BK04988,PIA,Karachi,Kuala Lumpur,First,non-stop,22/09/2022,17:30,7h 10m,123,159879,"Mendoza, Schwartz and Callahan App",Lifestyle,1.8,2867267,836k,"100,000+",0,Everyone,"March 9, 2024",Both
BK00602,Emirates,Lahore,Istanbul,Economy,1 stop,04/10/2023,08:45,13h,85,12913,"Miller, Harvey and Horton App",Health,1.8,85618,750k,"1,000+",0,Everyone,"May 18, 2024",Both
BK01602,FlyJinnah,Peshawar,London,Economy,non-stop,15/11/2023,23:45,15h 25m,119,9426,Hendricks PLC App,Entertainment,4.9,3030662,160k,"1,000+",0,Teen,"September 13, 2022",Both
BK06935,Emirates,Multan,Dubai,Economy,2 stops,23/06/2023,09:00,3h 50m,134,23543,Day and Sons App,Lifestyle,3.3,402883,42.9M,"1,000+",0,Teen,"January 7, 2022",iOS
BK02091,AirBlue,Quetta,London,Economy,1 stop,21/12/2021,11:00,13h 45m,128,36380,Schroeder Group App,Business,3.2,3688395,232k,"500,000+",0,Mature 17+,"February 10, 2023",iOS
BK07902,FlyJinnah,Islamabad,New York,Economy,2 stops,01/07/2022,01:00,4h 45m,64,16880,"Valenzuela, Gray and Herrera App",Social,4.7,3593490,19.4M,"100,000+",0,Everyone,"January 20, 2022",iOS
BK01422,AirBlue,Multan,Istanbul,Economy,non-stop,11/08/2022,10:15,,40,30592,"Butler, Garrison and Camacho App",Lifestyle,2.1,1943615,717k,"500,000+",0,Teen,"November 21, 2022",iOS
BK02866,Emirates,Multan,Istanbul,Business,non-stop,28/03/2021,09:45,15h 15m,40,94304,"Mack, White and Lewis App",Social,4.7,3335049,33.8M,"500,000+",0,Everyone,"June 8, 2021",Android
BK04896,SereneAir,Karachi,Dubai,Economy,1 stop,03/03/2024,04:00,10h 55m,143,25469,"Santos, Brown and Diaz App",Entertainment,2.7,3266506,4.8M,"100,000+",$0.99,Everyone,"January 26, 2022",Both
BK06865,SereneAir,Peshawar,New York,Economy,2 stops,18/06/2021,21:10,17h 15m,175,30772,Russell Ltd App,Business,1.5,,765k,"50,000+",0,Teen,"October 27, 2022",Android
BK03482,Turkish Airlines,Karachi,Istanbul,Economy,non-stop,26/12/2024,21:10,16h 20m,,6594,Duffy Ltd App,Finance,1.7,1751012,29.2M,"5,000,000+",0,Mature 17+,"February 20, 2021",Both
BK07096,AirBlue,Multan,Dubai,Economy,2 stops,11/06/2021,06:00,18h 55m,65,32849,"Evans, Perry and Parker App",Health,2.1,4445134,503k,"100,000+",$1.49,Everyone,"July 11, 2022",Android
BK02215,SereneAir,Karachi,Dubai,Business,non-stop,21/11/2024,07:50,18h 45m,68,75269,"Cohen, Mills and Price App",Education,3.7,2941372,63.0M,"1,000+",0,Teen,"May 9, 2021",iOS
BK06684,Emirates,Lahore,New York,Economy,1 stop,23/10/2023,14:20,11h,42,27277,Higgins-Thomas App,Social,2.6,2437736,58.7M,"10,000+",0,Everyone,"September 14, 2022",Both
BK05332,FlyJinnah,Multan,Toronto,Economy,2 stops,10/08/2023,13:00,13h 55m,79,18241,Espinoza-Kelley App,Business,1.0,3252774,24.7M,"50,000+",0,Everyone,"June 9, 2023",Android
BK04689,pIA,Quetta,New York,Economy,1 stop,25/09/2022,12:45,2h 30m,70,24800,Kirk Ltd App,Business,3.9,2343563,,"10,000+",0,Adults Only 18+,"April 1, 2021",Both
BK07512,AirBlue,Quetta,Istanbul,Business,non-stop,20/12/2023,16:10,18h 50m,58,63986,"Owens, Owens and Williams App",Entertainment,4.3,3825142,338k,"500,000+",0,Mature 17+,"September 18, 2021",Android
BK01693,SereneAir,Lahore,London,Business,2 stops,01/10/2023,12:15,3h 30m,100,75738,Dyer LLC App,Social,4.7,2170833,33.1M,"10,000+",0,Teen,"May 17, 2023",Android
BK00389,FlyJinnah,Peshawar,Dubai,Economy,1 stop,01/04/2022,21:50,15h 45m,63,38798,"Edwards, Adams and Robinson App",Entertainment,1.9,4028737,43.6M,"1,000,000+",0,Everyone,"June 4, 2021",Both
BK04647,PIA,Multan,Toronto,Economy,2 stops,12/09/2022,06:30,,,19779,Booth-Hughes App,Entertainment,3.2,2694917,86.7M,"10,000+",0,Teen,"March 16, 2024",iOS
BK02458,AirBlue,Islamabad,London,Economy,1 stop,18/12/2022,16:15,8h 55m,16,26521,Cowan-Vang App,Education,2.9,3225453,71.3M,"1,000,000+",0,Teen,"June 21, 2024",Both
BK02609,P.I.A,Quetta,Kuala Lumpur,Economy,2 stops,07/10/2021,19:30,17h 50m,91,5000,Weaver Group App,Entertainment,4.9,3932140,78.7M,"500,000+",0,Teen,"July 25, 2024",Android
BK01461,AirBlue,Multan,Kuala Lumpur,First,1 stop,11/10/2022,18:15,12h 15m,87,154781,"Turner, Kaiser and Newton App",Finance,2.8,1597180,955k,"50,000+",$0.99,Everyone,"August 4, 2024",Both
BK06298,Turkish Airlines,Islamabad,Istanbul,Economy,1 stop,17/12/2021,20:30,,74,38701,Harris-Webb App,Finance,,2472636,7.5M,"50,000+",0,Mature 17+,"April 11, 2020",Android
BK07788,FlyJinnah,Lahore,London,Economy,non-stop,20/01/2022,22:10,11h 30m,80,17331,"Nguyen, Carpenter and Harrell App",Entertainment,2.8,3330628,39.4M,"500,000+",0,Teen,"August 5, 2023",Both
BK00138,PIA,Multan,Kuala Lumpur,Business,non-stop,06/11/2024,01:50,4h 20m,65,88514,"Morris, Alvarez and Ochoa App",Education,3.5,3727923,786k,"10,000+",$4.99,Everyone,"June 24, 2024",Both
BK05300,SereneAir,Lahore,New York,Economy,2 stops,03/08/2021,20:45,8h 55m,54,16393,"Wood, Gibson and Kelly App",Social,2.2,1571981,687k,"10,000+",0,Mature 17+,"October 9, 2024",Both
BK01713,AirBlue,Quetta,New York,Economy,non-stop,04/11/2021,03:10,3h,6,37383,Moore Ltd App,Health,1.1,120614,34.2M,"5,000+",0,Everyone,"October 3, 2020",Android
BK07173,Turkish Airlines,Karachi,Istanbul,Business,non-stop,13/12/2024,21:45,,44,86891,Deleon-Navarro App,Finance,3.9,2673405,302k,"1,000,000+",0,Mature 17+,"January 6, 2021",iOS
BK03954,Emirates,Peshawar,Dubai,Economy,non-stop,10/09/2022,19:10,11h 55m,19,20070,Swanson Inc App,Business,1.8,2680013,62.2M,"1,000+",$0.99,Everyone,"February 5, 2022",Android
BK00807,PIA,Islamabad,Dubai,First,1 stop,02/02/2021,05:00,,146,153243,"Barnes, Mitchell and Garrett App",Entertainment,2.9,,76.3M,"100,000+",$0.99,Mature 17+,"June 8, 2022",iOS
BK04085,Turkish Airlines,Multan,Dubai,Economy,non-stop,16/11/2022,23:00,17h 25m,4,9862,Burns-Rollins App,Social,4.7,1694147,72.5M,"50,000+",0,Teen,"November 25, 2022",iOS
BK07243,FlyJinnah,Islamabad,London,Economy,1 stop,16/04/2022,12:30,,105,21568,"Moore, Thompson and Hunt App",Entertainment,2.0,2976860,,"500,000+",0,Mature 17+,"November 26, 2024",iOS
BK06205,P.I.A.,Multan,Istanbul,Economy,non-stop,26/12/2024,08:15,12h 55m,61,29471,Cameron-Lewis App,Lifestyle,2.7,2443805,42.4M,"100,000+",$0.99,Everyone,"August 9, 2021",iOS
BK02213,AirBlue,Lahore,Toronto,First,1 stop,11/11/2021,13:20,14h,8,152411,Kelley LLC App,Travel,3.8,4362175,980k,"1,000,000+",0,Teen,"November 10, 2021",iOS
BK02642,FlyJinnah,Lahore,New York,First,2 stops,22/11/2024,09:45,15h,59,155977,"Garcia, Tran and Morales App",Finance,4.1,2040407,82.9M,"5,000,000+",0,Teen,"October 15, 2023",Android
BK06141,SereneAir,Multan,Toronto,Economy,2 stops,11/01/2022,02:00,5h 45m,65,20275,Mills-Mays App,Finance,4.0,1260480,63.7M,"10,000+",0,Adults Only 18+,"February 9, 2021",Both
BK00536,AirBlue,Islamabad,Istanbul,Economy,1 stop,22/05/2024,23:00,14h 20m,37,33282,"Henry, Riley and Contreras App",Finance,2.3,337970,83.7M,"5,000+",0,Teen,"March 21, 2020",iOS
BK06021,AirBlue,Quetta,Kuala Lumpur,Economy,1 stop,02/09/2021,04:30,4h,66,22785,"Ward, Dixon and Liu App",Finance,3.0,3849727,5.1M,,$2.99,Everyone,"April 18, 2020",Both
BK06382,Emirates,Quetta,London,Business,non-stop,04/01/2023,14:10,13h 30m,133,68152,Lane-Cox App,Lifestyle,3.8,2161857,9.2M,"50,000+",0,Teen,"December 7, 2024",iOS
BK06822,PIA,Lahore,Kuala Lumpur,Economy,non-stop,05/08/2024,14:20,13h,134,32098,Bates Ltd App,Business,4.4,3543793,77.2M,"1,000,000+",0,Everyone,"February 21, 2021",Android
BK03602,Turkish Airlines,Multan,Dubai,First,non-stop,05/12/2024,16:45,17h 20m,,168200,Kim LLC App,Social,3.8,208227,947k,"50,000+",0,Everyone,"October 6, 2023",iOS
BK05079,Emirates,Lahore,Dubai,Business,1 stop,16/10/2023,16:00,10h,168,84511,"Powell, Sanchez and Clark App",Travel,4.7,1134423,829k,"50,000+",0,Teen,"December 17, 2020",Android
BK07386,pIA,Lahore,Dubai,Business,1 stop,26/05/2024,17:00,9h,109,88723,"Bradley, Nelson and Villa App",Education,4.5,,68.5M,"5,000+",0,Teen,"June 15, 2020",iOS
BK06011,Emirates,Islamabad,Kuala Lumpur,Economy,non-stop,17/10/2021,14:30,5h 15m,22,35471,"Johnson, Ryan and Stewart App",Business,1.2,4761061,361k,"500,000+",0,Mature 17+,"March 14, 2022",Both
BK02739,SereneAir,Islamabad,Kuala Lumpur,Economy,non-stop,19/09/2023,17:15,14h 55m,24,15485,"Fisher, Fritz and Hammond App",Lifestyle,2.6,2927953,27.9M,"10,000,000+",0,Teen,"August 20, 2022",iOS
BK06934,SereneAir,Quetta,London,Economy,2 stops,02/12/2021,22:30,15h 10m,15,24147,"Parker, Mason and Thompson App",Social,3.9,2272494,702k,"50,000+",0,Everyone,"July 2, 2024",Android
BK00430,PIA,Quetta,Istanbul,Economy,2 stops,06/12/2024,18:10,6h,,17256,"Johnson, Austin and Shah App",Entertainment,4.1,491816,83.2M,,0,Adults Only 18+,"August 11, 2023",iOS
BK03775,AirBlue,Lahore,Kuala Lumpur,Economy,non-stop,09/07/2023,05:20,12h 20m,103,32992,Paul LLC App,Business,3.6,2220535,262k,"5,000+",0,Everyone,"April 14, 2020",Both
BK06071,FlyJinnah,Peshawar,Toronto,Economy,2 stops,07/02/2024,19:10,2h 45m,11,17135,Smith LLC App,Travel,3.2,2755922,33.0M,,0,Everyone,"November 20, 2023",Both
BK03306,PIA,Peshawar,Toronto,Economy,1 stop,12/04/2024,23:00,18h 45m,28,8337,Dixon PLC App,Education,2.1,4081441,931k,"1,000,000+",0,Everyone,"September 4, 2024",Both
BK07460,AirBlue,Lahore,Toronto,Economy,3 stops,15/07/2021,21:45,6h 10m,23,12801,Delgado Ltd App,Travel,,,714k,"50,000+",0,Teen,"January 20, 2021",Both
BK00021,Turkish Airlines,Peshawar,Istanbul,First,non-stop,19/04/2022,13:00,13h 20m,108,180061,Austin-Morton App,Finance,2.0,3871120,7.5M,"5,000+",0,Mature 17+,"January 11, 2023",Both
BK04903,AirBlue,Lahore,Dubai,Economy,1 stop,13/11/2022,03:45,12h 25m,149,14892,Ferrell-Watson App,Education,4.7,682991,39.7M,"50,000+",$2.99,Teen,"August 20, 2024",Android
BK02007,AirBlue,Karachi,Dubai,Economy,1 stop,11/04/2022,04:15,17h 30m,162,26533,Miller and Sons App,Lifestyle,1.8,,73.5M,"500,000+",$1.49,Everyone,"August 20, 2021",Both
BK01329,PIA,Islamabad,Kuala Lumpur,Economy,non-stop,14/09/2021,05:50,1h 15m,43,12077,Holder-Thomas App,Travel,1.6,4007887,456k,"100,000+",0,Everyone,"January 4, 2024",iOS
BK02761,AirBlue,Multan,Dubai,Economy,non-stop,27/01/2024,18:15,17h 25m,6,19554,Taylor-Barrett App,Finance,2.0,2414098,63.0M,"5,000+",0,Mature 17+,"June 10, 2020",Android
BK04435,SereneAir,Lahore,London,Economy,non-stop,25/11/2021,03:20,3h 20m,,35391,"Gross, Cantrell and Ray App",Health,3.7,2561839,71.8M,"1,000,000+",0,Adults Only 18+,"January 3, 2024",iOS
BK05872,SereneAir,Karachi,Istanbul,Economy,non-stop,24/09/2023,03:15,8h 30m,68,36266,Melendez-Craig App,Lifestyle,4.6,4807533,511k,"100,000+",0,Adults Only 18+,"September 27, 2022",Both
BK06207,SereneAir,Multan,London,Economy,1 stop,11/08/2022,19:10,5h 45m,,33005,"Lee, Burke and Copeland App",Finance,2.0,3859237,380k,"10,000+",$1.49,Everyone,"June 18, 2020",iOS
BK07049,FlyJinnah,Quetta,New York,Economy,1 stop,04/07/2021,05:15,13h 30m,141,16577,"Mendez, Lyons and Cruz App",Social,3.5,441069,475k,"100,000+",0,Teen,"October 6, 2021",Both
BK04765,FlyJinnah,Islamabad,Kuala Lumpur,Business,3 stops,01/10/2024,05:10,4h 45m,163,78473,Howard-Anderson App,Education,2.9,1416031,18.3M,"500,000+",0,Teen,"June 24, 2022",Android
BK05357,AirBlue,Peshawar,Toronto,Economy,non-stop,18/10/2022,18:30,12h 50m,116,25014,Barnett-Becker App,Entertainment,1.8,1990870,583k,,$0.99,Teen,"October 1, 2023",iOS
BK02644,FlyJinnah,Islamabad,London,Economy,non-stop,19/05/2021,20:20,14h 50m,166,27538,Walker-Wood App,Travel,3.7,,27.1M,"500,000+",0,Teen,"November 1, 2024",Android
BK03450,Turkish Airlines,Quetta,London,Economy,1 stop,04/06/2023,05:50,17h 55m,66,31400,Watkins PLC App,Education,3.8,4884546,,"1,000,000+",0,Mature 17+,"October 1, 2023",Android
BK02976,Emirates,Islamabad,Kuala Lumpur,Economy,1 stop,28/03/2024,04:20,14h 55m,36,18667,"Schneider, Escobar and Kelly App",Lifestyle,3.7,2976216,90.9M,"500,000+",0,Teen,"April 21, 2024",Android
BK03485,SereneAir,Islamabad,New York,First,non-stop,14/11/2024,06:00,6h 20m,34,145106,Levy PLC App,Health,1.2,2774048,921k,"500,000+",0,Mature 17+,"July 9, 2022",Android
BK07627,PIA,Multan,Dubai,Economy,2 stops,10/05/2022,23:10,14h 15m,50,30026,Alexander-Scott App,Lifestyle,3.5,4002893,892k,"50,000+",0,Adults Only 18+,"September 13, 2021",Both
BK02338,Emirates,Quetta,New York,Economy,non-stop,27/06/2023,05:45,,130,32072,Howard-Gibbs App,Entertainment,4.1,1511448,747k,"100,000+",0,Everyone,"December 13, 2022",Android
BK07542,FlyJinnah,Islamabad,Toronto,Economy,non-stop,25/03/2023,01:50,11h 55m,92,18739,Meyer-Wyatt App,Lifestyle,1.0,4632930,82.3M,"1,000,000+",$0.99,Everyone,"February 10, 2020",Both
BK04304,FlyJinnah,Lahore,London,Business,non-stop,01/04/2024,14:00,10h 45m,96,62278,Stephens LLC App,Education,2.4,1442268,74.5M,"100,000+",0,Everyone,"May 10, 2022",iOS
BK01146,FlyJinnah,Peshawar,Toronto,Economy,1 stop,09/09/2024,09:20,6h 30m,11,25902,"Murray, Gonzalez and Mcneil App",Education,4.8,923408,40.8M,"50,000+",0,Everyone,"September 9, 2024",iOS
BK06390,FlyJinnah,Islamabad,Dubai,Economy,non-stop,02/01/2021,02:30,13h 55m,160,28402,Smith LLC App,Business,4.7,2577443,98.1M,"50,000+",0,Everyone,"June 14, 2024",Both
BK02952,Emirates,Karachi,Toronto,Economy,2 stops,12/03/2021,19:10,,,17208,Moore-Hall App,Finance,2.0,4203108,915k,"10,000+",$1.49,Everyone,"May 6, 2020",iOS
BK02963,AirBlue,Lahore,London,Economy,1 stop,16/07/2024,01:10,3h 10m,75,19423,"Howard, Little and Ward App",Business,2.5,3689592,57.4M,"100,000+",0,Teen,"October 24, 2020",Android
BK06717,PIA,Lahore,Kuala Lumpur,Economy,3 stops,21/07/2022,05:30,9h 10m,39,22749,Higgins-Mueller App,Social,4.7,575376,42.0M,"1,000,000+",0,Everyone,"June 13, 2022",iOS
BK06322,FlyJinnah,Quetta,New York,Business,non-stop,04/02/2021,10:15,1h 25m,81,83974,Garcia LLC App,Travel,3.5,3991156,73.6M,"5,000+",0,Everyone,"October 24, 2021",Android
BK03498,Emirates,Islamabad,Kuala Lumpur,Economy,non-stop,22/06/2021,17:15,1h 30m,25,35125,Adams LLC App,Health,2.3,1150243,,"1,000+",0,Everyone,"January 8, 2021",Android
BK03683,PIA,Islamabad,Kuala Lumpur,Economy,2 stops,26/05/2022,15:20,16h 50m,112,14664,Mills-Cunningham App,Lifestyle,3.0,2122049,87.1M,"500,000+",$0.99,Everyone,"September 12, 2021",Both
BK06604,PIA,Multan,Kuala Lumpur,Economy,2 stops,09/06/2023,12:50,12h,116,33929,"Hicks, Williams and King App",Entertainment,3.8,4643650,137k,"50,000+",0,Mature 17+,"October 3, 2024",Both
BK06598,SereneAir,Lahore,Istanbul,Business,1 stop,03/12/2022,11:10,17h 25m,24,87791,Wilson-Terry App,Entertainment,2.2,1159178,20.4M,"5,000,000+",$0.99,Everyone,"November 4, 2023",Both
BK03172,AirBlue,Peshawar,Istanbul,Economy,non-stop,14/10/2023,13:20,1h 45m,,18217,"Chambers, Weaver and Beasley App",Entertainment,4.4,1304385,87.4M,"10,000+",0,Everyone,"March 11, 2022",iOS
BK05296,SereneAir,Islamabad,New York,Business,non-stop,06/08/2023,10:15,10h 45m,2,72548,Bryant-Hoffman App,Lifestyle,2.4,4428223,90.2M,"10,000+",$0.99,Everyone,"November 8, 2023",Both
BK01923,FlyJinnah,Karachi,London,Economy,non-stop,28/02/2024,10:20,12h,105,17706,"Reilly, Bell and Lewis App",Travel,3.5,4164861,58.3M,"10,000+",$2.99,Teen,"September 28, 2024",iOS
BK02510,Turkish Airlines,Islamabad,Toronto,Business,1 stop,26/07/2023,11:15,10h 10m,133,77539,"Pierce, Brock and Wilson App",Health,3.9,3364252,76.8M,"500,000+",$0.99,Everyone,"October 13, 2023",iOS
BK04995,Emirates,Islamabad,Toronto,Business,non-stop,06/03/2022,18:00,4h 30m,23,86417,"Cook, Green and Snyder App",Lifestyle,3.3,4023266,,"10,000+",0,Everyone,"August 22, 2020",Android
BK06988,SereneAir,Lahore,Toronto,Business,3 stops,08/02/2022,03:10,9h 10m,15,63554,Odonnell-Gonzalez App,Health,2.7,2934244,456k,"1,000,000+",$1.49,Everyone,"June 21, 2024",Android
BK01496,PIA,Islamabad,New York,Economy,1 stop,23/09/2023,08:30,8h,12,24852,Dennis and Sons App,Education,1.1,3377822,11.8M,"1,000,000+",0,Teen,"July 19, 2020",iOS
BK01268,SereneAir,Karachi,Toronto,Economy,1 stop,10/04/2021,18:45,5h 10m,,41206,"Walls, Foster and Thompson App",Lifestyle,1.6,2272827,371k,"50,000+",0,Teen,"September 25, 2022",Both
BK00746,Turkish Airlines,Peshawar,London,Economy,3 stops,28/11/2022,04:50,18h 15m,42,29103,Cox-Howard App,Entertainment,1.9,,24.6M,"500,000+",$1.49,Everyone,"April 25, 2022",Both
BK06443,PIA,Islamabad,Istanbul,Economy,non-stop,21/03/2024,04:45,15h 30m,144,25039,Cervantes-Brown App,Travel,4.2,2340308,5.4M,"1,000,000+",0,Teen,"January 4, 2021",Android
BK03862,Emirates,Quetta,London,Economy,2 stops,20/08/2021,23:00,7h 15m,117,22938,"Harmon, Nichols and Oconnell App",Lifestyle,3.1,2495438,10.7M,"50,000+",$2.99,Mature 17+,"October 17, 2021",Both
BK01954,FlyJinnah,Islamabad,London,Economy,2 stops,11/05/2022,22:30,17h 45m,26,17155,Lambert LLC App,Education,2.5,1192507,89.0M,"50,000+",0,Everyone,"November 24, 2021",iOS
BK00110,FlyJinnah,Islamabad,New York,First,1 stop,05/11/2023,23:00,,139,158153,Lewis Group App,Health,3.4,4674531,92.9M,,0,Teen,"May 7, 2024",Both
BK06424,PIA,Karachi,Dubai,First,1 stop,28/08/2023,13:00,13h 55m,55,153653,Martin-Rhodes App,Finance,1.8,953970,,"500,000+",0,Mature 17+,"April 28, 2021",Android
BK05419,Turkish Airlines,Karachi,Kuala Lumpur,Economy,2 stops,23/01/2024,00:15,7h 30m,108,18178,Brown-Mccullough App,Entertainment,2.3,3625230,44.9M,"50,000+",0,Teen,"June 26, 2021",iOS
BK02378,PIA,Karachi,Toronto,Business,3 stops,08/11/2021,02:10,,2,61280,Robinson LLC App,Health,1.7,2510509,81.5M,"5,000+",$0.99,Teen,"May 8, 2022",Both
BK04223,Emirates,Islamabad,Dubai,Economy,1 stop,03/10/2023,11:00,5h 45m,54,30456,Evans Group App,Business,1.5,4763716,309k,"5,000,000+",0,Everyone,"December 9, 2020",Both
BK06502,Turkish Airlines,Peshawar,Toronto,Business,non-stop,06/04/2024,11:45,3h 30m,43,79507,Edwards-Kirk App,Lifestyle,2.5,751694,61.1M,"500,000+",0,Everyone,"May 14, 2021",Both
BK05748,AirBlue,Quetta,London,Economy,3 stops,23/11/2022,11:50,10h 10m,21,10546,Gibbs Group App,Education,1.3,55499,,"100,000+",0,Teen,"October 17, 2022",iOS
BK00347,AirBlue,Quetta,Toronto,Economy,1 stop,24/08/2021,22:20,13h,36,34327,"Chan, Stevens and Nguyen App",Entertainment,4.3,3225209,81.0M,"100,000+",$0.99,Everyone,"November 21, 2023",iOS
BK04673,Emirates,Islamabad,London,Economy,2 stops,07/01/2022,06:15,18h 55m,60,13153,White PLC App,Social,4.4,,26.2M,"5,000+",$0.99,Everyone,"September 9, 2021",Both
BK01096,PIA,Multan,Istanbul,Business,1 stop,13/01/2022,23:45,,74,93351,"Olsen, Rios and Nguyen App",Social,4.0,3641260,12.4M,,0,Teen,"May 12, 2024",Android
BK06275,Emirates,Lahore,New York,Economy,non-stop,26/10/2023,14:30,,155,26579,"Jones, King and Adams App",Travel,1.5,1482777,797k,"1,000,000+",0,Everyone,"May 3, 2024",Android
BK05482,Emirates,Islamabad,New York,Business,non-stop,01/04/2022,14:15,16h 25m,165,83878,Garrison-Cunningham App,Travel,2.6,4328833,33.1M,"50,000+",0,Mature 17+,"July 25, 2023",iOS
BK06163,Turkish Airlines,Islamabad,Toronto,Economy,2 stops,07/02/2021,00:50,17h 10m,109,26524,Lee and Sons App,Education,2.9,1537124,21.8M,"50,000+",0,Everyone,"March 24, 2022",iOS
BK01934,PIA,Quetta,Istanbul,Business,1 stop,03/01/2022,20:50,15h 55m,23,63475,Graham-Gallagher App,Health,3.2,367609,903k,"1,000+",0,Everyone,"December 27, 2020",iOS
BK04512,FlyJinnah,Islamabad,Istanbul,Business,1 stop,19/08/2023,18:50,17h 55m,84,82691,Gonzales PLC App,Finance,2.1,312143,52.5M,"500,000+",0,Everyone,"May 5, 2024",Android
BK05904,SereneAir,Karachi,Istanbul,Economy,non-stop,19/11/2024,08:00,6h 50m,129,31259,Clements-Morris App,Health,3.6,812337,952k,"50,000+",0,Teen,"August 16, 2022",Android
BK06847,Turkish Airlines,Peshawar,New York,Business,1 stop,27/12/2024,19:45,10h 50m,10,61837,Wood-Carr App,Travel,3.2,2317752,78.1M,"500,000+",$1.49,Everyone,"June 21, 2024",iOS
BK00002,Emirates,Quetta,Toronto,Business,1 stop,02/05/2024,23:10,,5,60563,Shaw Ltd App,Finance,3.7,3331635,569k,"500,000+",$4.99,Everyone,"October 3, 2021",Both
BK01014,AirBlue,Lahore,New York,Economy,3 stops,20/12/2024,10:15,2h 15m,87,25234,Smith PLC App,Travel,3.8,,638k,,0,Everyone,"April 1, 2020",Both
BK06105,AirBlue,Karachi,Toronto,Business,non-stop,02/10/2023,22:50,4h 15m,149,73516,"Buck, Hodges and Howard App",Entertainment,1.3,4399033,46.5M,"1,000,000+",0,Everyone,"April 1, 2020",Android
BK00621,FlyJinnah,Lahore,London,Economy,1 stop,23/11/2022,14:20,14h 30m,3,18018,Long LLC App,Education,1.4,49958,57.3M,"10,000+",$1.49,Teen,"July 6, 2022",Both
